RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,FLOOD_HEIGHT_HIGHEST,FLOOD_HEIGHT_LOWEST,FLOOD__HEIGHT_AVE
0,34.2,28,31.1,3,140,-1,-1,-1
0,35,26.8,30.9,3,140,-1,-1,-1
0,34,28.5,31.3,4,140,-1,-1,-1
0,35,28.5,31.8,2,90,-1,-1,-1
0,35.5,28,31.8,3,140,-1,-1,-1
0,35,27.3,31.2,3,360,-1,-1,-1
0.2,33.5,27.3,30.4,3,90,-1,-1,-1
0,31.6,27.5,29.5,2,220,-1,-1,-1
23.5,32.2,26,29.1,3,220,-1,-1,-1
39.2,29.5,24.8,27.2,3,180,-1,-1,-1
46.5,32.5,23.3,27.9,2,40,-1,-1,-1
11,29.8,26,27.9,3,180,11.46,11.21,11.35
38.2,31,25.4,28.2,3,220,-1,-1,-1
67.8,27.5,25.2,26.4,4,220,11.15,11.05,11.09
60.4,29.5,25,27.3,5,220,11.66,10.92,11.24
54.2,31,25,28,6,220,11.82,10.78,11.28
12.9,27,24.8,25.9,2,220,11.87,10.66,11.15
0,31.7,26.5,29.1,2,220,11.88,10.66,11.27
4.2,30.5,25.5,28,3,220,11.93,10.66,11.21
0,31.6,25.3,28.5,3,220,11.94,10.66,11.21
0,31.8,25.2,28.5,3,220,11.88,10.66,11.18
4,31.2,25.3,28.3,4,220,11.92,10.66,11.2
0,31,26.4,28.7,3,220,11.85,10.66,11.21
0,31.5,28,29.8,3,220,11.8,10.66,11.19
4.5,32,26,29,3,220,11.7,10.72,11.2
22.6,30.3,24.5,27.4,3,220,11.66,10.82,11.23
37.2,27.2,24.8,26,2,180,11.49,10.96,11.26
5.4,29,25.6,27.3,4,320,11.47,10.96,11.24
1.4,29.4,25,27.2,3,180,11.57,11.07,11.24
0,32.8,27.5,30.1,3,180,11.7,10.91,11.24
0,32,27.5,29.8,3,180,11.83,10.69,11.21
0,32,27,29.5,3,220,11.96,10.66,11.21
0,32.2,28,30.1,3,220,12.07,10.66,11.23
37,32.2,24,28.1,3,220,12.12,10.66,11.26
19.1,30.2,25.4,27.8,3,360,12.22,10.66,11.27
7,29.8,25,27.4,3,180,12.21,10.66,11.31
0,33,27.5,30.3,3,180,12.03,10.66,11.24
0,33,27.6,30.3,3,180,11.85,10.66,11.17
0,33.2,27,30.1,3,270,11.68,10.72,11.15
0,33,27.5,30.3,3,220,11.45,10.83,11.16
0,33.4,27,30.2,3,220,11.29,10.87,11.11
1.2,32.5,26,29.3,3,220,11.42,10.95,11.11
0,32,26,29,3,220,11.53,10.81,11.11
0,32.5,27,29.8,3,220,11.65,10.68,11.13
0,32.5,26.8,29.7,2,220,11.78,10.66,11.15
2,31,24.8,27.9,2,360,11.8,10.66,11.18
3.5,30,26,28,2,360,11.84,10.66,11.14
2.6,31.2,26,28.6,2,220,11.88,10.66,11.15
19.5,32,26,29,2,220,11.9,10.66,11.18
0.8,32.4,26.9,29.7,3,220,11.91,10.66,11.21
37.8,32,25,28.5,3,220,11.93,10.74,11.25
13,30.8,25.5,28.2,3,220,11.85,10.75,11.24
8.6,30.8,25.5,28.2,4,220,11.81,10.8,11.25
47.5,29,25.5,27.3,4,220,11.68,10.82,11.22
18.5,31.4,25,28.2,3,140,11.52,10.94,11.22
12.4,31.2,26.7,29,3,140,11.41,10.95,11.2
148.5,27.3,24.5,25.9,4,220,11.49,11.09,11.27
68.2,26.2,24.4,25.3,5,180,11.81,11.13,11.39
7,31,26.8,28.9,5,180,11.78,10.76,11.24
5.6,32,26.4,29.2,2,220,11.92,10.66,11.21
8,29.5,26,27.8,2,220,11.99,10.66,11.2
4,30.2,26.5,28.4,2,220,12.08,10.66,11.24
0,32,27.5,29.8,3,220,12.17,10.66,11.27
0,31.4,27.5,29.5,3,220,12.1,10.66,11.25
0,32.2,28,30.1,4,220,12.03,10.66,11.25
0,31.8,27.2,29.5,3,320,11.91,10.74,11.25
121,30.2,25,27.6,3,220,11.72,10.99,11.26
2.1,31.5,25.8,28.7,4,220,11.97,10.95,11.28
24,30.2,26,28.1,4,220,11.47,11.14,11.31
0,31,28,29.5,4,220,11.61,11.08,11.28
8,31.2,26,28.6,4,220,11.69,10.97,11.25
35,33,24.5,28.8,4,220,-1,-1,-1
15.6,28.2,25.6,26.9,2,220,11.86,10.86,11.34
6.8,30.4,27.5,29,5,220,12.04,10.85,11.4
8,31.3,28,29.7,5,220,12.04,10.78,11.35
46.5,31,25.3,28.2,5,220,12.03,10.74,11.38
5.1,29.5,26.2,27.9,5,220,11.97,10.91,11.41
23.3,29.5,27.1,28.3,7,220,12.12,10.96,11.45
4.4,30,28,29,6,220,12.02,10.96,11.46
0,31.5,29,30.3,7,200,11.96,11.03,11.46
0,31.8,27.7,29.8,5,220,11.78,11.02,11.38
0,32.5,28,30.3,3,220,11.66,11.02,11.3
0,32,28,30,3,220,11.46,11.06,11.24
3.3,30.5,24,27.3,2,220,11.46,11.07,11.22
0.1,30,26.5,28.3,3,360,11.53,10.95,11.18
2,32,28,30,3,360,11.6,10.85,11.15
0,33.5,27.6,30.5,3,220,11.66,10.73,11.13
5,31.5,26.8,29.2,2,360,11.81,10.66,11.13
9,28.4,26,27.2,2,360,11.9,10.66,11.16
0,30.2,25.6,27.9,3,180,11.97,10.66,11.2
0,32,27.8,29.9,3,220,12.05,10.66,11.22
0,32.2,27,29.6,3,220,12.03,10.66,11.26
107.2,31.5,24,27.8,3,220,11.94,10.71,11.25
10,31.3,25.5,28.4,2,220,11.83,10.78,11.28
2.6,31.8,26.5,29.2,3,220,11.63,10.86,11.2
0,32.5,28,30.3,2,220,11.47,10.92,11.18
2.5,32.8,26.7,29.8,3,220,11.48,10.88,11.16
9,33.8,26,29.9,2,220,11.54,10.88,11.15
6,31.8,26.4,29.1,3,220,11.61,10.81,11.15
1.6,32,27,29.5,4,220,11.67,10.73,11.16
39,32.3,25,28.6,3,220,11.71,10.71,11.18
0.4,30,26.2,28.1,3,220,11.73,10.7,11.19
0,32,27,29.5,3,220,-1,-1,-1
0.2,31,27,29,3,220,11.76,10.7,11.21
1,29.6,27.2,28.4,2,220,11.83,10.63,11.21
18.7,29.4,25,27.2,4,220,11.73,10.73,11.21
16.9,28.5,26,27.3,4,220,11.73,10.78,11.22
51.3,28.5,25,26.8,4,220,11.62,10.84,11.21
24.2,28,24.8,26.4,3,180,11.62,10.43,11.18
33,28,25,26.5,4,180,11.59,11.01,11.26
77,27,24.5,25.8,4,140,11.57,10.96,11.27
47,28,25.2,26.6,3,180,11.61,10.97,11.29
0,30.8,25.8,28.3,3,220,11.63,10.84,11.19
60.8,29,25,27,4,220,11.69,10.78,11.19
33.9,27.6,23.9,25.8,3,220,11.78,10.75,11.2
7,31.2,25.8,28.5,3,220,11.9,10.74,11.24
0,30.8,25.7,28.3,2,220,11.81,10.6,11.15
0,32,27.5,29.8,6,220,11.79,10.58,11.13
0,32,26.4,29.2,2,220,11.78,10.61,11.15
27.2,31.8,24.6,28.2,2,220,11.74,10.73,11.15
0,32.2,26,29.1,3,220,11.71,10.72,11.15
0,30.8,26,28.4,3,220,11.6,10.83,11.15
9,31.5,26.5,29,3,220,11.51,10.83,11.15
31,32,26,29,3,220,11.6,10.8,11.16
0,29.8,26,27.9,2,220,11.61,10.75,11.17
53.4,30.6,24.4,27.5,2,220,11.6,10.76,11.11
10.4,29.4,23.9,26.6,3,220,11.69,10.73,11.13
66.7,29.4,25,27.2,3,250,11.74,10.73,11.16
258.5,27.2,24.2,25.7,7,180,11.94,11.2,11.57
6.5,29.5,25.3,27.4,3,140,12.02,10.95,11.4
5.5,29.6,25.5,27.5,3,140,11.93,10.94,11.37
0,32.6,27,29.8,2,90,11.76,10.89,11.3
0,32.8,27.1,30,2,220,11.65,10.82,11.25
14.6,30.1,25,27.5,2,220,11.53,10.89,11.14
28,29.8,25,27.4,3,220,11.59,10.94,11.26
8,28.5,26.8,27.7,7,220,11.68,11.12,11.4
3.5,30,26.5,28.3,5,220,11.52,11.06,11.3
0,31.2,28,29.6,5,220,11.59,10.93,11.25
6.9,31.8,27,29.4,6,220,11.86,10.9,11.33
2.2,31,27,29,6,220,11.83,10.97,11.35
0.6,27.8,25.8,26.8,4,220,11.9,10.07,11.3
8.8,28.5,25,26.8,3,180,11.91,11.09,11.39
0,31,25.5,28.3,3,220,11.94,10.7,11.18
0,31.2,26,28.6,3,220,11.94,10.63,11.13
0.5,32,27,29.5,2,220,11.8,10.58,11.1
7.5,32,26,29,2,220,11.68,10.58,11.09
44.1,28,23.5,25.8,2,360,11.61,10.61,11.11
0,31.2,26.5,28.9,2,140,11.55,10.73,11.14
6,31,26,28.5,3,90,11.48,10.84,11.17
0,32,27,29.5,2,220,11.51,10.91,11.19
3,31,27.2,29.1,2,220,11.57,10.81,11.16
0.5,31.2,25,28.1,2,220,11.68,10.69,11.14
17,31,25.4,28.2,3,220,11.72,10.61,11.14
6,32,26.4,29.2,3,220,11.78,10.59,11.11
0,30.2,26,28.1,3,220,11.78,10.61,11.12
0,31.5,25.2,28.4,4,220,11.74,10.63,11.12
0,30.7,25,27.9,3,360,11.73,10.58,11.1
0,30,25.4,27.7,2,220,11.62,10.59,11.09
0,32,25.5,28.8,3,270,11.55,10.59,11.05
0,32,25,28.5,2,220,11.48,10.61,11.1
0,32,26,29,3,220,11.4,10.73,11.13
0,30.4,25,27.7,3,360,11.3,10.67,11.01
85,29.4,22.8,26.1,4,320,11.22,10.79,11.07
1.2,27.5,22,24.8,5,360,-1,-1,-1
0,31.6,25.1,28.4,2,220,11.48,10.83,11.11
0,31.2,26,28.6,2,360,11.59,10.68,11.12
2,31.5,24,27.8,6,360,11.67,10.59,11.06
10,28,22,25,2,360,11.73,10.57,11
5.8,28.1,25.5,26.8,2,320,11.81,10.57,11
0,32.6,26.5,29.6,3,360,11.85,10.57,11.06
0,30.4,26,28.2,3,40,11.83,10.57,11.05
0,32.8,26,29.4,3,220,11.83,10.57,11.21
0,32,26,29,2,270,11.77,10.57,11.05
0,32.4,26.7,29.6,2,220,11.66,10.57,11.09
0,32.2,25.5,28.9,3,360,11.56,10.71,11.16
0,32.8,25.6,29.2,3,360,11.4,10.77,11.16
25.5,31.5,25.3,28.4,3,360,11.32,10.81,11.09
0,31.3,26,28.7,3,40,11.46,10.4,11.05
0.5,30.6,25.5,28,3,40,11.55,10.64,11.05
0,32.6,25,28.8,2,320,11.63,10.57,11.02
0,32.5,26,29.3,2,40,11.67,10.57,11.01
0,31.6,26,28.8,3,90,11.71,10.57,11
2,32,25.5,28.8,3,360,11.7,10.57,10.99
0,32.4,26,29.2,3,40,11.67,10.57,10.95
7,31.6,24.5,28,3,360,11.68,10.58,10.98
0,30.4,25.5,28,3,40,11.66,10.58,10.98
0,32,26,29,2,40,11.58,10.57,10.99
12,30.4,26,28.2,2,40,11.53,10.58,10.94
0,32,26.5,29.3,2,40,11.45,10.24,11.01
0,32,25.5,28.8,3,40,11.3,10.69,11.05
0,32.8,27,29.9,3,360,11.24,10.78,11.06
0,31.5,26,28.8,2,140,11.47,10.83,11.09
0,30.8,25.5,28.2,3,220,11.47,10.84,11.06
0,32.3,25.3,28.8,3,320,11.59,10.66,11.02
0,31.6,23.5,27.5,2,360,11.68,10.58,11.01
0,29.6,24.5,27,2,360,11.77,10.58,11.01
0,28.4,25,26.7,3,360,11.83,10.56,11
0,28.3,25,26.7,3,360,11.93,10.58,11.02
0,28.8,24.5,26.7,3,90,11.8,10.58,11.01
0,29.2,24,26.6,3,220,11.77,10.58,10.9
0,29,23.5,26.3,2,220,11.76,10.58,10.98
0,30,24,27,3,360,11.6,10.58,10.96
0,30.2,25.2,27.7,2,360,11.43,10.59,10.96
0,30,26,28,3,220,11.25,10.66,10.97
0,30,26,28,3,40,11.29,10.77,11
0,30.3,25.8,28.1,3,360,11.38,10.74,10.97
0,30.5,23,26.8,2,320,11.5,10.6,10.98
0,31.9,24.3,28.1,3,40,11.55,10.58,10.97
0,30,24.2,27.1,3,360,11.65,10.57,10.98
0,30.2,24.3,27.3,3,360,11.66,10.58,10.96
0,30.2,24.3,27.3,3,360,11.69,10.58,10.97
0,30,24.5,27.3,3,360,11.67,10.58,10.96
0,29,25.3,27.2,2,360,11.64,10.58,10.92
0,28,24,26,2,360,11.56,10.57,10.9
0,28,23.5,25.8,2,360,11.57,10.58,10.89
2.2,28.4,23,25.7,3,360,11.36,10.58,10.89
0,29,24,26.5,2,40,11.36,10.58,10.89
0,30.2,23.5,26.9,2,90,11.26,10.59,10.92
0,30.2,23.8,27,3,360,11.19,10.61,10.95
0,30.4,24.2,27.3,3,90,11.25,10.75,10.98
0,30,22.5,26.3,3,90,11.36,10.75,10.98
0,29.8,22.5,26.2,2,180,11.49,10.67,10.98
0,31.6,24.2,27.9,2,320,11.61,10.58,10.97
0,30.6,24.4,27.5,3,320,11.74,10.57,10.93
0,30.6,24,27.3,3,90,11.83,10.57,11
0,30.2,24.6,27.4,3,90,11.88,10.57,10.99
0,30.7,23.5,27.1,2,270,11.89,10.57,10.97
0,31,24.5,27.8,3,220,11.79,10.58,10.97
0,30.2,23.8,27,3,270,11.71,10.58,10.93
0,31.6,25.2,28.4,2,270,11.67,10.58,10.93
0,32.2,25.5,28.9,3,270,11.49,10.58,10.92
0,29.6,23.5,26.5,3,160,11.24,10.58,10.89
0,30,24.6,27.3,2,220,11.2,10.64,10.92
0,30.2,24,27.1,3,270,11.34,10.68,10.92
0,30.2,26.4,28.3,3,220,11.41,10.58,10.92
0,30,25.6,27.8,3,220,11.52,10.58,10.94
0,30.6,24.8,27.7,4,340,11.51,10.57,10.95
0,30.2,24.6,27.4,3,40,11.52,10.57,10.9
0,28.4,24.5,26.5,3,360,11.54,10.56,10.9
0,29.6,23,26.3,2,320,11.52,10.58,10.87
0,29.3,24.8,27.1,3,270,11.82,10.57,10.9
1,29.5,25,27.3,3,360,11.48,10.57,10.85
5,30,24.6,27.3,3,360,11.4,10.57,10.84
0,31.4,25.8,28.6,3,90,11.34,10.58,10.83
0,30,24,27,3,90,11.31,10.58,10.81
0,29,24.2,26.6,3,240,11.2,10.58,10.85
0,30.3,24.2,27.3,3,320,11.09,10.61,10.83
0,28.8,24.6,26.7,3,340,11.15,10.68,10.87
0,30,24.4,27.2,3,320,11.18,10.59,10.84
0,30.2,24.4,27.3,3,270,11.29,10.58,10.83
0,29.8,24,26.9,3,20,11.41,10.57,10.88
0,29.6,24.8,27.2,3,270,11.48,10.56,10.88
0,31.2,24.6,27.9,3,120,11.6,10.55,10.9
0,30,25,27.5,3,360,11.68,10.56,10.92
0,30,25,27.5,3,360,11.73,10.56,10.91
0,29.8,25,27.4,3,40,11.68,10.57,10.88
0,29.8,24.5,27.2,3,320,11.59,10.57,10.87
0,32,26.5,29.3,3,290,11.51,10.58,10.87
0,32,24.5,28.3,3,140,11.4,10.58,10.88
0,32,23.4,27.7,3,140,11.21,10.58,10.84
0,32.5,24.5,28.5,3,90,11.13,10.59,10.83
0,31.8,24.2,28,3,140,11.22,10.58,10.83
0,33,24,28.5,3,140,11.29,10.58,10.83
0,33.5,24.8,29.2,3,140,11.21,10.59,10.87
0,33,25.6,29.3,3,90,11.07,10.59,10.89
0,32.4,25.6,29,3,140,11.48,10.57,10.9
0,32.3,25,28.6,3,70,11.47,10.57,10.89
0,32.5,25.5,29,3,220,11.51,10.57,10.88
0,33,25.2,29.1,3,90,11.48,10.57,10.86
0,31,24.4,27.7,3,70,11.47,10.57,10.84
0,30.8,25.4,28.1,3,320,11.38,10.57,10.82
0,31.5,25.5,28.5,4,270,11.29,10.58,10.81
0,30.4,25,27.7,3,140,11.25,10.58,10.83
0,31.5,24.5,28,3,270,11.21,10.59,10.81
0,31,25,28,4,360,11.07,10.59,10.81
0,32,25,28.5,4,240,11.16,10.58,10.82
0,31.8,26,28.9,3,220,11.24,10.58,10.85
0,33,25.5,29.3,3,240,11.31,10.57,10.87
0,32,26,29,3,220,11.4,10.57,10.91
0,32.8,26.6,29.7,4,140,11.48,10.57,10.94
0,32.6,26,29.3,4,140,11.54,10.58,10.96
0,32,25.5,28.8,3,140,11.61,10.57,10.96
0,32.5,25.5,29,3,180,11.63,10.57,10.94
0,32,25,28.5,3,90,11.56,10.58,10.88
0,32.8,24.5,28.6,3,250,11.45,10.58,10.84
0,33.4,26.4,29.9,3,140,11.31,10.58,10.82
0,33.6,25.5,29.6,3,70,11.27,10.58,10.84
0,33.3,26.4,29.8,3,270,11.22,10.58,10.86
0,34,26,30,3,90,11.28,10.58,10.86
0,33.3,26.2,29.8,3,140,11.36,10.58,10.87
0,33.5,28,30.8,3,220,11.39,10.58,10.89
0,34,27.5,30.8,4,220,11.5,10.58,10.9
0,33.5,26,29.8,3,340,11.37,10.57,10.9
0,32,27,29.5,3,220,11.31,10.57,10.87
0,30.6,24.3,27.5,3,40,11.27,10.57,10.85
4.3,30.5,25,27.8,3,40,11.27,10.57,10.83
0,32.5,26.5,29.5,3,90,11.27,10.57,10.82
0,34.5,27,30.8,3,90,11.25,10.58,10.82
0,32.6,27,29.8,3,90,11.26,10.58,10.82
0,33.7,27,30.4,3,40,11.16,10.58,10.82
0,32.6,26,29.3,2,90,11.1,10.58,10.83
0,32.4,26.5,29.5,3,90,11.17,10.58,10.83
0,33.5,25.5,29.5,3,90,11.23,10.58,10.84
0,32.2,27,29.6,4,360,11.29,10.58,10.83
1.9,33.4,27,30.2,3,140,11.33,10.58,10.83
0,34,25.5,29.8,4,90,11.42,10.58,10.88
0,32.5,26.5,29.5,3,90,11.43,10.58,10.89
0,32.6,26.5,29.6,3,140,11.44,10.58,10.91
0,33.5,26.8,30.2,3,220,11.5,10.58,10.94
0,32.5,27,29.8,3,360,11.43,10.58,10.93
0,32.3,26.4,29.3,3,180,11.37,10.57,10.88
0,32,27,29.5,3,220,11.31,10.58,10.84
0,30.8,26,28.4,3,90,11.2,10.58,10.8
0,30.9,25.3,28.1,3,180,11.12,10.58,10.8
0,32,26.4,29.2,2,90,11.18,10.57,10.82
0,33.4,26.5,30,3,140,10.89,10.89,10.89
0,34,27.2,30.6,4,220,10.85,10.57,10.66
0,33.5,26.6,30,3,90,10.58,10.58,10.58
0,33.5,27,30.3,3,220,11.47,11.47,11.47
0,35.2,28,31.6,3,140,11.36,10.58,10.98
0,35.6,27,31.3,4,140,10.58,10.58,10.58
0,34.2,27.4,30.8,3,180,11.05,10.58,10.78
0,34.4,27.2,30.8,4,140,10.78,10.62,10.7
0,33.5,26.8,30.2,3,140,11.19,11.19,11.19
0,34.3,27,30.6,4,180,-1,-1,-1
0,34.2,26.5,30.4,4,140,10.82,10.6,10.71
0,35.2,27,31.1,3,250,10.72,10.61,10.65
3.2,33,28,30.5,4,140,10.72,10.65,10.68
0,33.6,28.6,31.1,3,90,11.08,10.58,10.74
0,35,27.8,31.4,4,140,10.99,10.58,10.75
0,35,27.6,31.3,3,90,11.33,10.58,10.85
0,33.4,27.4,30.4,3,220,11.42,10.58,10.78
0,34,27.2,30.6,3,90,11.42,10.58,10.86
0,34,26.5,30.3,3,90,11.54,10.61,10.98
0,35.5,28.2,31.9,3,250,11.5,10.57,11.01
0,34.2,28,31.1,3,270,11.48,10.57,10.85
0,36,28,32,4,140,11.44,10.58,10.85
0,35.6,28.5,32.1,3,180,11.22,10.57,10.77
0,35,28,31.5,3,220,11.29,10.57,10.84
0,33,28,30.5,3,80,11.19,10.58,10.86
0,34.2,27.2,30.7,3,180,11.08,10.59,10.84
0,35,28.5,31.8,3,220,11.18,10.58,10.81
3.2,34.8,25,29.9,3,180,11.29,10.58,10.92
6.3,32.6,26,29.3,3,250,11.43,10.57,10.9
1,33.2,26.1,29.7,2,220,11.51,10.57,10.91
2,34,27.8,30.9,3,250,11.53,10.57,10.91
0.6,34.6,28.6,31.6,3,270,11.58,10.58,10.94
0,34,29,31.5,3,270,11.57,10.58,10.93
0,35.6,29.5,32.6,3,250,11.52,10.58,10.9
1,35,29.6,32.3,3,220,11.44,10.58,10.95
0,35,28.8,31.9,3,140,11.27,10.57,10.78
0,36.7,29,32.8,3,90,11.03,10.57,10.7
0,37,29.2,33.1,3,200,11.16,10.57,10.82
0,35.5,29.8,32.7,3,140,11.1,10.57,10.87
0,36.5,29.2,32.8,3,220,11.08,10.81,10.94
0,36.8,29.8,33.3,3,90,-1,-1,-1
0,35.2,28,31.6,3,90,11.25,10.58,10.81
0,35,29,32,3,90,11.35,10.58,10.88
0,35.6,28.6,32.1,3,140,11.5,10.58,10.93
0,35.5,28.4,32,3,180,11.6,10.57,10.99
0,36.2,28.8,32.5,3,220,11.68,10.58,11.09
0,36.8,29,32.9,3,140,11.69,10.58,11.08
0,35.2,29.2,32.2,3,270,11.67,10.58,11.02
0,35.2,29.5,32.3,3,140,11.68,10.53,10.98
0,35.6,28.5,32.1,3,250,11.54,10.58,11.12
0,35,29.2,32.1,3,220,11.42,10.58,10.99
0,34.5,29,31.8,4,220,11.33,10.58,10.97
0,33.5,29.6,31.5,4,220,11.21,10.93,11.04
0,33.5,29,31.3,4,220,11.05,10.79,10.91
0,35,29.5,32.3,3,200,11.54,10.6,10.94
0,34.2,29.6,31.9,2,180,11.5,10.58,11.04
0,33,28.2,30.6,3,220,11.63,10.58,10.98
10.2,34,25,29.5,3,140,11.67,10.58,10.96
0,34,29.2,31.6,4,220,11.7,10.58,11.17
0,34,28,31,4,220,11.73,10.58,11.03
0,33.8,28,30.9,4,220,11.67,10.58,11.01
0,31.6,29,30.3,3,220,11.61,10.58,11.04
16.8,29.8,27.4,28.6,2,220,11.58,10.58,11.06
4.8,29.8,27,28.4,4,220,11.45,10.58,11.06
0,33.8,27.5,30.6,5,200,11.36,10.61,11.03
5,31.8,27,29.4,3,220,11.26,10.63,11.05
8.6,30.8,27.8,29.3,2,270,11.05,10.69,10.91
0,32.5,28.3,30.4,3,250,11.17,10.74,10.96
0,33.6,28.5,31.1,3,250,11.23,10.75,10.93
0,33.4,28.7,31.1,3,250,11.4,10.58,10.97
8.2,34,27,30.5,3,290,11.59,10.58,10.97
99,33.7,24.5,29.1,3,220,11.63,10.58,10.95
0,33.5,28.5,31,3,200,11.7,10.58,11.08
0.1,34.6,28,31.3,3,180,11.79,10.58,11.1
6.2,35.2,26.2,30.7,3,200,11.83,10.57,10.95
0,35.4,28.8,32.1,3,180,11.81,10.57,11.17
1,36.5,28.4,32.5,3,140,11.72,10.58,11.11
0,34.8,28,31.4,3,250,11.61,10.58,11.01
6.8,35,29,32,3,140,11.78,10.64,11.22
31.1,33.5,24.5,29,4,200,11.32,11,11.18
33,35.4,26,30.7,3,140,11.82,10.74,11.05
0,35,28,31.5,3,140,10.98,10.8,10.88
0.4,31.2,27.5,29.4,3,180,11.45,10.61,11.02
22.2,34,27,30.5,3,220,11.54,10.58,10.96
0,34,27.5,30.8,3,220,11.66,10.58,11.06
56.6,34,25,29.5,3,220,11.76,10.58,11.18
0,32,27,29.5,3,220,11.77,10.58,11.26
0,33,28,30.5,2,220,11.76,10.58,11.05
25.8,33,26.5,29.8,3,220,11.75,10.58,11.04
20.5,32,24.5,28.3,3,200,11.73,10.58,11.04
2,32,26.5,29.3,3,220,11.63,10.58,11.08
0,34,27.5,30.8,3,220,11.56,10.58,11.04
0,34,27.5,30.8,4,220,11.44,10.59,11.01
0,33,28,30.5,3,220,11.29,10.62,10.97
0,33.9,28.2,31.1,3,220,11.18,10.73,10.98
0,33.5,26.5,30,4,200,11.19,10.81,11
0,33.6,28.5,31.1,3,220,11.29,10.8,11
20,35,25,30,4,360,11.4,10.69,11.04
0,32.4,25,28.7,2,220,-1,-1,-1
0,32,26,29,3,40,-1,-1,-1
3,33,25.5,29.3,3,200,-1,-1,-1
0,32.5,27,29.8,3,40,-1,-1,-1
3,33,27,30,2,320,11.78,10.58,10.82
131.4,29.2,22.9,26,3,320,11.9,10.58,11
0.2,31.4,27.5,29.5,4,140,11.85,10.82,11.39
0,33.7,27,30.4,3,140,11.76,11.44,11.63
0.6,33.5,26.7,30.1,2,270,11.58,10.92,11.29
11.9,33.5,26.5,30,2,220,11.36,10.75,11.12
7.6,29.8,25,27.4,2,320,11.31,10.86,11.07
1.9,33.6,27,30.3,3,140,11.41,10.88,11.08
3.5,32.8,26.2,29.5,3,250,11.54,10.76,11.05
3.6,34.5,26.2,30.4,3,180,11.56,10.67,11.15
2.4,31.4,26.7,29,2,220,11.65,10.58,11.16
11,32,26.4,29.2,3,250,11.49,10.58,11.02
0,30.8,27,28.9,3,180,11.74,11.06,11.39
64.2,30.5,24.5,27.5,2,90,11.73,10.58,11.03
0,34.5,26.5,30.5,3,140,11.76,10.98,11.34
2,34.3,28.4,31.3,3,140,11.7,11.28,11.53
39.2,32,25.6,28.8,3,220,11.67,11.67,11.67
32,32,26,29,3,220,11.6,11.07,11.3
4.2,32,27,29.5,3,180,11.55,11.29,11.44
5.6,31.5,27,29.3,3,180,11.41,11.06,11.27
2.5,32.8,27,29.9,3,220,11.29,10.94,11.1
33.4,33,25.8,29.4,3,360,11.18,10.89,11.08
16,32.5,25,28.8,3,360,11.38,10.9,11.13
5.2,32,26.2,29.1,3,220,11.53,10.88,11.27
3.4,32.2,27.4,29.8,3,220,11.63,11.56,11.6
0,31.4,27,29.2,4,180,10.7,10.61,10.66
27.5,30,26.3,28.2,4,220,-1,-1,-1
27,30,26,28,4,180,11.98,10.58,11.21
0,31.6,26.5,29,3,220,11.92,10.58,11.41
0,31.6,27.5,29.5,4,220,11.93,10.62,11.39
2,30.8,27.5,29.2,2,40,11.83,10.86,11.35
2.2,30.2,26,28.1,3,40,11.72,10.64,11.11
0,32.4,27.5,30,3,180,11.57,10.84,11.18
0,33.5,27,30.3,3,360,11.42,10.93,11.17
15.2,32.2,25.8,29,3,360,11.33,10.9,11.11
20.4,32.4,25.5,29,3,360,11.41,10.93,11.14
0,31.5,26.5,29,2,360,11.61,10.73,11.14
1.5,32.2,26.2,29.2,3,320,11.61,10.66,11.1
2.4,30.8,26.8,28.8,3,340,11.65,10.61,11.13
0.7,31.5,26,28.8,3,250,11.67,10.58,11.13
1.2,31.5,26,28.8,3,180,11.7,10.58,11.14
8.1,32,26,29,3,220,11.69,10.58,11.1
49.7,32,24,28,3,220,11.71,10.62,11.17
0.7,31,26,28.5,3,220,11.68,10.62,11.14
30.4,32.4,25,28.7,3,360,11.65,10.67,11.1
22.5,30.6,24.3,27.5,4,140,11.59,10.81,11.16
3,32,27,29.5,6,180,11.54,10.86,11.18
0,33,26.5,29.8,4,220,11.49,10.92,11.19
2.6,31.3,26.2,28.8,4,210,11.36,10.93,11.16
23,32.2,26,29.1,4,220,11.4,10.92,11.14
12,33.2,25.5,29.4,4,220,11.51,11.01,11.33
34.9,33,25,29,4,210,11.63,11.27,11.53
37,30.2,24,27.1,3,220,11.55,10.76,11.13
12,30.2,24,27.1,3,220,11.69,10.8,11.31
0,31.6,26.7,29.2,3,220,11.76,10.58,11.4
0,32.7,27.5,30.1,3,220,11.77,11.25,11.51
0,34.2,28,31.1,3,220,11.7,10.58,11.18
0,32,27.8,29.9,3,180,11.83,10.58,11.11
1,31.4,27.2,29.3,3,220,11.79,10.66,11.19
0,32,27,29.5,3,220,11.7,10.76,11.21
0,31.2,26.5,28.9,3,220,11.55,10.92,11.29
19,32.2,26.2,29.2,3,40,11.53,10.73,11.18
0,32.5,27,29.8,3,220,11.56,10.68,11.12
7,31.5,27,29.3,3,270,11.58,10.66,11.11
49,32.9,25.4,29.2,3,220,11.63,10.66,11.09
8.3,31.2,26.8,29,3,220,11.68,10.64,11.08
52.4,32.6,25,28.8,3,40,11.68,10.59,11.1
0,32.5,25.5,29,3,220,11.62,10.58,11.09
0,32,27,29.5,4,220,11.65,10.58,11.13
