RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,FLOOD_HEIGHT_HIGHEST,FLOOD_HEIGHT_LOWEST,FLOOD__HEIGHT_AVE
0,31.6,26.6,29.1,3,360,11.48,10.55,11.03
0,31.6,26.5,29,3,360,11.46,10.58,11.06
22.7,32.5,25.6,29,3,220,11.4,10.63,11.06
7,30,25.8,27.9,3,220,11.23,10.77,11.03
22.7,31.4,23.4,27.4,2,140,11.21,10.81,11.03
89,26.6,23,24.8,5,220,11.52,10.91,11.16
1.6,31.7,26,28.9,3,220,11.53,10.78,11.14
0,30.4,26,28.2,3,40,11.58,10.33,11.12
8.7,33,26,29.5,2,40,11.55,10.7,11.1
25,32.5,25,28.8,2,270,11.58,10.71,11.12
0,32,26,29,2,40,11.62,10.64,11.02
0,32.5,27.5,30,2,220,11.59,10.63,11.08
4.3,32,27,29.5,2,20,11.59,10.63,11.08
2,31.5,27,29.3,2,360,11.54,10.65,11.06
0,33.4,27.4,30.4,4,40,11.48,10.64,11.05
2.2,32,27,29.5,2,90,11.44,10.67,11.05
0,33,27.5,30.3,3,220,10.96,10.69,10.82
0,32.6,28,30.3,2,140,-1,-1,-1
0,35.8,28,31.9,4,140,-1,-1,-1
0,34.2,28,31.1,3,140,-1,-1,-1
0,35,26.8,30.9,3,140,-1,-1,-1
0,34,28.5,31.3,4,140,-1,-1,-1
0,35,28.5,31.8,2,90,-1,-1,-1
0,35.5,28,31.8,3,140,-1,-1,-1
0,35,27.3,31.2,3,360,-1,-1,-1
0.2,33.5,27.3,30.4,3,90,-1,-1,-1
0,31.6,27.5,29.5,2,220,-1,-1,-1
23.5,32.2,26,29.1,3,220,-1,-1,-1
39.2,29.5,24.8,27.2,3,180,-1,-1,-1
46.5,32.5,23.3,27.9,2,40,-1,-1,-1
11,29.8,26,27.9,3,180,11.45,11.23,11.32
38.2,31,25.4,28.2,3,220,-1,-1,-1
67.8,27.5,25.2,26.4,4,220,11.21,11.1,11.15
60.4,29.5,25,27.3,5,220,11.59,11.08,11.29
54.2,31,25,28,6,220,11.67,11.04,11.32
12.9,27,24.8,25.9,2,220,11.75,10.93,11.28
0,31.7,26.5,29.1,2,220,11.73,10.81,11.23
4.2,30.5,25.5,28,3,220,11.78,10.86,11.25
0,31.6,25.3,28.5,3,220,11.8,10.8,11.25
0,31.8,25.2,28.5,3,220,11.77,10.8,11.22
4,31.2,25.3,28.3,4,220,11.78,10.82,11.24
0,31,26.4,28.7,3,220,11.76,10.85,11.3
0,31.5,28,29.8,3,220,11.68,10.88,11.23
4.5,32,26,29,3,220,11.64,10.91,11.24
22.6,30.3,24.5,27.4,3,220,11.61,10.97,11.27
37.2,27.2,24.8,26,2,180,11.52,11.16,11.35
5.4,29,25.6,27.3,4,320,11.44,11.07,11.27
1.4,29.4,25,27.2,3,180,11.56,11.1,11.28
0,32.8,27.5,30.1,3,180,-1,-1,-1
0,32,27.5,29.8,3,180,-1,-1,-1
0,32,27,29.5,3,220,-1,-1,-1
0,32.2,28,30.1,3,220,-1,-1,-1
37,32.2,24,28.1,3,220,11.18,10.8,10.94
19.1,30.2,25.4,27.8,3,360,12.01,10.77,11.32
7,29.8,25,27.4,3,180,12.04,10.79,11.38
0,33,27.5,30.3,3,180,11.89,10.66,11.23
0,33,27.6,30.3,3,180,11.74,10.85,11.23
0,33.2,27,30.1,3,270,11.59,10.92,11.22
0,33,27.5,30.3,3,220,11.44,10.99,11.21
0,33.4,27,30.2,3,220,11.7,11.03,11.22
1.2,32.5,26,29.3,3,220,11.37,11.04,11.19
0,32,26,29,3,220,11.46,10.95,11.16
0,32.5,27,29.8,3,220,11.56,10.85,11.18
0,32.5,26.8,29.7,2,220,11.67,10.87,11.23
2,31,24.8,27.9,2,360,11.69,10.87,11.23
3.5,30,26,28,2,360,11.71,10.81,11.2
2.6,31.2,26,28.6,2,220,11.74,10.8,11.2
19.5,32,26,29,2,220,11.78,10.78,11.22
0.8,32.4,26.9,29.7,3,220,11.77,10.84,11.26
37.8,32,25,28.5,3,220,11.79,11.03,11.36
13,30.8,25.5,28.2,3,220,11.72,11.01,11.3
8.6,30.8,25.5,28.2,4,220,11.69,10.96,11.3
47.5,29,25.5,27.3,4,220,11.61,11.03,11.31
18.5,31.4,25,28.2,3,140,11.53,11.08,11.28
12.4,31.2,26.7,29,3,140,11.42,11.1,11.25
148.5,27.3,24.5,25.9,4,220,11.64,11.24,11.45
68.2,26.2,24.4,25.3,5,180,11.99,11.48,11.73
7,31,26.8,28.9,5,180,11.77,11.14,11.42
5.6,32,26.4,29.2,2,220,11.85,10.94,11.35
8,29.5,26,27.8,2,220,11.91,10.93,11.35
4,30.2,26.5,28.4,2,220,11.98,10.92,11.38
0,32,27.5,29.8,3,220,12.04,10.93,11.41
0,31.4,27.5,29.5,3,220,11.99,10.94,11.39
0,32.2,28,30.1,4,220,11.95,10.99,11.38
0,31.8,27.2,29.5,3,320,11.85,11.04,11.37
121,30.2,25,27.6,3,220,11.86,11.25,11.56
2.1,31.5,25.8,28.7,4,220,11.67,11.23,11.43
24,30.2,26,28.1,4,220,11.52,11.34,11.45
0,31,28,29.5,4,220,11.64,11.27,11.4
8,31.2,26,28.6,4,220,11.68,11.19,11.38
35,33,24.5,28.8,4,220,-1,-1,-1
15.6,28.2,25.6,26.9,2,220,11.89,11.22,11.56
6.8,30.4,27.5,29,5,220,12,11.18,11.56
8,31.3,28,29.7,5,220,12,11.17,11.54
46.5,31,25.3,28.2,5,220,12.08,11.17,11.58
5.1,29.5,26.2,27.9,5,220,12.16,11.49,11.78
23.3,29.5,27.1,28.3,7,220,12.19,11.44,11.74
4.4,30,28,29,6,220,12.05,11.34,11.66
0,31.5,29,30.3,7,200,11.97,11.34,11.63
0,31.8,27.7,29.8,5,220,11.85,11.35,11.56
0,32.5,28,30.3,3,220,11.76,11.34,11.51
0,32,28,30,3,220,11.61,11.35,11.47
3.3,30.5,24,27.3,2,220,11.6,11.35,11.46
0.1,30,26.5,28.3,3,360,11.64,11.3,11.42
2,32,28,30,3,360,11.68,11.23,11.41
0,33.5,27.6,30.5,3,220,11.72,11.15,11.41
5,31.5,26.8,29.2,2,360,11.82,11.09,11.39
9,28.4,26,27.2,2,360,11.88,11.02,11.4
0,30.2,25.6,27.9,3,180,11.94,11,11.41
0,32,27.8,29.9,3,220,11.98,10.99,11.42
0,32.2,27,29.6,3,220,12.29,11.02,11.48
107.2,31.5,24,27.8,3,220,11.89,11.08,11.42
10,31.3,25.5,28.4,2,220,12.12,11.17,11.66
2.6,31.8,26.5,29.2,3,220,11.69,11.17,11.4
0,32.5,28,30.3,2,220,11.56,11.21,11.38
2.5,32.8,26.7,29.8,3,220,11.55,11.19,11.37
9,33.8,26,29.9,2,220,11.6,11.18,11.35
6,31.8,26.4,29.1,3,220,11.66,11.13,11.35
1.6,32,27,29.5,4,220,11.67,11.1,11.39
39,32.3,25,28.6,3,220,11.73,11.1,11.4
0.4,30,26.2,28.1,3,220,11.75,11.09,11.39
0,32,27,29.5,3,220,11.77,11.06,11.4
0.2,31,27,29,3,220,11.76,11.06,11.39
1,29.6,27.2,28.4,2,220,11.82,11.06,11.4
18.7,29.4,25,27.2,4,220,11.77,11.12,11.41
16.9,28.5,26,27.3,4,220,11.81,11.15,11.46
51.3,28.5,25,26.8,4,220,11.72,11.21,11.44
24.2,28,24.8,26.4,3,180,11.77,11.34,11.55
33,28,25,26.5,4,180,11.81,11.42,11.61
77,27,24.5,25.8,4,140,11.95,11.39,11.65
47,28,25.2,26.6,3,180,12.17,11.45,11.74
0,30.8,25.8,28.3,3,220,11.82,11.35,11.53
60.8,29,25,27,4,220,11.87,11.31,11.61
33.9,27.6,23.9,25.8,3,220,11.94,11.35,11.61
7,31.2,25.8,28.5,3,220,12.11,11.38,11.68
0,30.8,25.7,28.3,2,220,11.95,11.25,11.56
0,32,27.5,29.8,6,220,11.93,11.21,11.54
0,32,26.4,29.2,2,220,11.92,11.36,11.59
27.2,31.8,24.6,28.2,2,220,11.89,11.39,11.61
0,32.2,26,29.1,3,220,11.89,11.31,11.53
0,30.8,26,28.4,3,220,11.79,11.36,11.52
9,31.5,26.5,29,3,220,11.71,11.31,11.51
31,32,26,29,3,220,11.8,11.29,11.52
0,29.8,26,27.9,2,220,11.77,11.38,11.55
53.4,30.6,24.4,27.5,2,220,11.96,11.28,11.53
10.4,29.4,23.9,26.6,3,220,11.93,11.29,11.52
66.7,29.4,25,27.2,3,250,11.99,11.26,11.53
258.5,27.2,24.2,25.7,7,180,13.64,11.98,12.91
6.5,29.5,25.3,27.4,3,140,13.44,12.01,12.43
5.5,29.6,25.5,27.5,3,140,12.32,11.92,12.07
0,32.6,27,29.8,2,90,12.82,11.82,12.06
0,32.8,27.1,30,2,220,12.17,11.82,11.99
14.6,30.1,25,27.5,2,220,12.37,11.9,12.04
28,29.8,25,27.4,3,220,12.14,11.83,12
8,28.5,26.8,27.7,7,220,12.36,12.01,12.15
3.5,30,26.5,28.3,5,220,12.12,11.89,12.01
0,31.2,28,29.6,5,220,12.13,11.82,11.96
6.9,31.8,27,29.4,6,220,12.28,11.79,11.99
2.2,31,27,29,6,220,12.28,11.81,12
0.6,27.8,25.8,26.8,4,220,12.29,11.77,11.99
8.8,28.5,25,26.8,3,180,12.31,11.72,11.96
0,31,25.5,28.3,3,220,12.31,11.69,11.92
0,31.2,26,28.6,3,220,12.31,11.63,11.88
0.5,32,27,29.5,2,220,12.21,11.6,11.86
7.5,32,26,29,2,220,12.12,11.59,11.84
44.1,28,23.5,25.8,2,360,12.06,11.65,11.86
0,31.2,26.5,28.9,2,140,13.05,11.69,11.94
6,31,26,28.5,3,90,12.01,11.69,11.85
0,32,27,29.5,2,220,11.98,11.7,11.84
3,31,27.2,29.1,2,220,12.02,11.18,11.77
0.5,31.2,25,28.1,2,220,12.07,11.65,11.81
17,31,25.4,28.2,3,220,12.21,11.54,11.8
6,32,26.4,29.2,3,220,12.13,11.53,11.79
0,30.2,26,28.1,3,220,12.13,11.51,11.78
0,31.5,25.2,28.4,4,220,12.12,11.51,11.76
0,30.7,25,27.9,3,360,12.08,11.46,11.71
0,30,25.4,27.7,2,220,11.97,11.46,11.68
0,32,25.5,28.8,3,270,11.94,11.47,11.69
0,32,25,28.5,2,220,11.9,11.45,11.66
0,32,26,29,3,220,11.82,11.44,11.63
0,30.4,25,27.7,3,360,11.76,11.34,11.6
85,29.4,22.8,26.1,4,320,11.77,11.45,11.61
1.2,27.5,22,24.8,5,360,12.3,11.71,11.91
0,31.6,25.1,28.4,2,220,11.94,11.62,11.76
0,31.2,26,28.6,2,360,12.01,11.54,11.76
2,31.5,24,27.8,6,360,12.06,11.5,11.72
10,28,22,25,2,360,12.13,11.43,11.72
5.8,28.1,25.5,26.8,2,320,12.18,11.49,11.76
0,32.6,26.5,29.6,3,360,12.2,11.51,11.78
0,30.4,26,28.2,3,40,12.19,11.5,11.78
0,32.8,26,29.4,3,220,12.19,11.49,11.77
0,32,26,29,2,270,13.13,11.51,11.81
0,32.4,26.7,29.6,2,220,12.06,11.53,11.77
0,32.2,25.5,28.9,3,360,11.99,11.56,11.77
0,32.8,25.6,29.2,3,360,11.89,11.58,11.74
25.5,31.5,25.3,28.4,3,360,11.84,11.59,11.73
0,31.3,26,28.7,3,40,11.9,11.55,11.69
0.5,30.6,25.5,28,3,40,11.94,11.47,11.67
0,32.6,25,28.8,2,320,11.96,11.41,11.64
0,32.5,26,29.3,2,40,11.98,11.33,11.61
0,31.6,26,28.8,3,90,11.98,11.31,11.58
2,32,25.5,28.8,3,360,11.97,11.27,11.57
0,32.4,26,29.2,3,40,11.95,11.24,11.53
7,31.6,24.5,28,3,360,11.94,11.25,11.54
0,30.4,25.5,28,3,40,11.94,11.27,11.54
0,32,26,29,2,40,11.88,11.31,11.54
12,30.4,26,28.2,2,40,11.82,11.31,11.53
0,32,26.5,29.3,2,40,11.77,11.33,11.54
0,32,25.5,28.8,3,40,11.66,11.35,11.53
0,32.8,27,29.9,3,360,11.65,11.39,11.53
0,31.5,26,28.8,2,140,11.68,11.42,11.53
0,30.8,25.5,28.2,3,220,11.76,11.38,11.52
0,32.3,25.3,28.8,3,320,11.81,11.28,11.47
0,31.6,23.5,27.5,2,360,11.85,11.14,11.44
0,29.6,24.5,27,2,360,11.92,11.06,11.43
0,28.4,25,26.7,3,360,11.95,11.01,11.4
0,28.3,25,26.7,3,360,11.98,11,11.41
0,28.8,24.5,26.7,3,90,11.94,11,11.41
0,29.2,24,26.6,3,220,11.85,11.02,11.37
0,29,23.5,26.3,2,220,11.88,11.04,11.36
0,30,24,27,3,360,11.75,11.06,11.34
0,30.2,25.2,27.7,2,360,11.63,11.12,11.35
0,30,26,28,3,220,11.5,11.15,11.33
0,30,26,28,3,40,11.52,11.2,11.33
0,30.3,25.8,28.1,3,360,11.56,11.17,11.31
0,30.5,23,26.8,2,320,11.65,11.07,11.31
0,31.9,24.3,28.1,3,40,11.68,10.99,11.29
0,30,24.2,27.1,3,360,11.73,10.91,11.27
0,30.2,24.3,27.3,3,360,11.74,10.89,11.25
0,30.2,24.3,27.3,3,360,11.76,10.86,11.25
0,30,24.5,27.3,3,360,11.75,10.84,11.23
0,29,25.3,27.2,2,360,11.7,10.86,11.21
0,28,24,26,2,360,11.64,10.85,11.18
0,28,23.5,25.8,2,360,11.62,10.87,11.17
2.2,28.4,23,25.7,3,360,11.49,10.9,11.17
0,29,24,26.5,2,40,11.49,10.93,11.17
0,30.2,23.5,26.9,2,90,11.4,11.36,11.38
0,30.2,23.8,27,3,360,-1,-1,-1
0,30.4,24.2,27.3,3,90,-1,-1,-1
0,30,22.5,26.3,3,90,-1,-1,-1
0,29.8,22.5,26.2,2,180,-1,-1,-1
0,31.6,24.2,27.9,2,320,-1,-1,-1
0,30.6,24.4,27.5,3,320,-1,-1,-1
0,30.6,24,27.3,3,90,-1,-1,-1
0,30.2,24.6,27.4,3,90,-1,-1,-1
0,30.7,23.5,27.1,2,270,-1,-1,-1
0,31,24.5,27.8,3,220,-1,-1,-1
0,30.2,23.8,27,3,270,11.63,10.94,11.17
0,31.6,25.2,28.4,2,270,11.65,10.73,11.11
0,32.2,25.5,28.9,3,270,11.49,10.78,11.09
0,29.6,23.5,26.5,3,160,11.31,10.85,11.09
0,30,24.6,27.3,2,220,11.29,10.88,11.07
0,30.2,24,27.1,3,270,11.39,10.91,11.07
0,30.2,26.4,28.3,3,220,11.42,10.81,11.04
0,30,25.6,27.8,3,220,11.5,10.72,11.05
0,30.6,24.8,27.7,4,340,11.49,10.65,11.04
0,30.2,24.6,27.4,3,40,11.51,10.58,11
0,28.4,24.5,26.5,3,360,11.51,10.52,10.95
0,29.6,23,26.3,2,320,11.49,10.53,10.94
0,29.3,24.8,27.1,3,270,11.49,10.52,10.93
1,29.5,25,27.3,3,360,11.44,10.53,10.98
5,30,24.6,27.3,3,360,11.37,10.59,10.94
0,31.4,25.8,28.6,3,90,11.35,10.65,10.94
0,30,24,27,3,90,11.31,10.67,10.93
0,29,24.2,26.6,3,240,11.21,10.72,10.96
0,30.3,24.2,27.3,3,320,11.12,10.77,10.94
0,28.8,24.6,26.7,3,340,11.73,10.83,10.99
0,30,24.4,27.2,3,320,11.2,10.76,10.94
0,30.2,24.4,27.3,3,270,11.27,10.69,10.91
0,29.8,24,26.9,3,20,11.4,10.57,10.91
0,29.6,24.8,27.2,3,270,11.41,10.5,10.89
0,31.2,24.6,27.9,3,120,11.52,10.5,10.9
0,30,25,27.5,3,360,11.59,10.5,10.91
0,30,25,27.5,3,360,11.63,10.5,10.91
0,29.8,25,27.4,3,40,11.58,10.47,10.87
0,29.8,24.5,27.2,3,320,11.77,10.5,10.9
0,32,26.5,29.3,3,290,11.45,10.55,10.9
0,32,24.5,28.3,3,140,11.33,10.63,10.92
0,32,23.4,27.7,3,140,11.18,10.65,10.89
0,32.5,24.5,28.5,3,90,11.14,10.69,10.88
0,31.8,24.2,28,3,140,11.19,10.63,10.88
0,33,24,28.5,3,140,11.24,10.57,10.86
0,33.5,24.8,29.2,3,140,11.5,10.54,10.87
0,33,25.6,29.3,3,90,11.31,10.51,10.85
0,32.4,25.6,29,3,140,11.37,10.51,10.87
0,32.3,25,28.6,3,70,11.4,10.51,10.86
0,32.5,25.5,29,3,220,11.41,10.51,10.85
0,33,25.2,29.1,3,90,11.38,10.51,10.84
0,31,24.4,27.7,3,70,11.35,10.52,10.83
0,30.8,25.4,28.1,3,320,11.28,10.52,10.81
0,31.5,25.5,28.5,4,270,11.22,10.55,10.82
0,30.4,25,27.7,3,140,11.21,10.62,10.84
0,31.5,24.5,28,3,270,11.14,10.65,10.82
0,31,25,28,4,360,11.03,10.64,10.81
0,32,25,28.5,4,240,11.09,10.61,10.82
0,31.8,26,28.9,3,220,11.17,10.56,10.83
0,33,25.5,29.3,3,240,11.22,10.54,10.84
0,32,26,29,3,220,11.31,10.52,10.86
0,32.8,26.6,29.7,4,140,11.33,10.52,10.84
0,32.6,26,29.3,4,140,11.39,10.52,10.9
0,32,25.5,28.8,3,140,11.46,10.53,10.89
0,32.5,25.5,29,3,180,11.46,10.52,10.87
0,32,25,28.5,3,90,11.39,10.53,10.82
0,32.8,24.5,28.6,3,250,11.31,10.53,10.79
0,33.4,26.4,29.9,3,140,11.2,10.54,10.8
0,33.6,25.5,29.6,3,70,11.16,10.54,10.79
0,33.3,26.4,29.8,3,270,11.12,10.54,10.81
0,34,26,30,3,90,11.17,10.54,10.81
0,33.3,26.2,29.8,3,140,11.21,10.55,10.81
0,33.5,28,30.8,3,220,11.25,10.55,10.83
0,34,27.5,30.8,4,220,11.25,10.55,10.83
0,33.5,26,29.8,3,340,11.27,10.55,10.84
0,32,27,29.5,3,220,11.19,10.55,10.81
0,30.6,24.3,27.5,3,40,11.13,10.54,10.78
4.3,30.5,25,27.8,3,40,11.14,10.54,10.77
0,32.5,26.5,29.5,3,90,11.14,10.55,10.76
0,34.5,27,30.8,3,90,11.11,10.56,10.76
0,32.6,27,29.8,3,90,11.11,10.55,10.76
0,33.7,27,30.4,3,40,11.04,10.56,10.76
0,32.6,26,29.3,2,90,10.99,10.55,10.77
0,32.4,26.5,29.5,3,90,11.05,10.54,10.76
0,33.5,25.5,29.5,3,90,11.1,10.55,10.77
0,32.2,27,29.6,4,360,11.15,10.54,10.77
1.9,33.4,27,30.2,3,140,11.19,10.55,10.76
0,34,25.5,29.8,4,90,10.86,10.55,10.66
0,32.5,26.5,29.5,3,90,11.27,10.54,10.97
0,32.6,26.5,29.6,3,140,-1,-1,-1
0,33.5,26.8,30.2,3,220,-1,-1,-1
0,32.5,27,29.8,3,360,-1,-1,-1
0,32.3,26.4,29.3,3,180,-1,-1,-1
0,32,27,29.5,3,220,-1,-1,-1
0,30.8,26,28.4,3,90,11.06,10.56,10.8
0,30.9,25.3,28.1,3,180,10.99,10.54,10.73
0,32,26.4,29.2,2,90,11.07,10.54,10.74
0,33.4,26.5,30,3,140,11.19,10.54,10.76
0,34,27.2,30.6,4,220,11.25,10.54,10.8
0,33.5,26.6,30,3,90,11.28,10.54,10.82
0,33.5,27,30.3,3,220,11.3,10.54,10.81
0,35.2,28,31.6,3,140,11.26,10.53,10.77
0,35.6,27,31.3,4,140,11.19,10.53,10.79
0,34.2,27.4,30.8,3,180,11.16,10.54,10.89
0,34.4,27.2,30.8,4,140,11.1,10.54,10.78
0,33.5,26.8,30.2,3,140,11.04,10.53,10.76
0,34.3,27,30.6,4,180,11.02,10.53,10.75
0,34.2,26.5,30.4,4,140,10.99,10.53,10.76
0,35.2,27,31.1,3,250,10.94,10.55,10.75
3.2,33,28,30.5,4,140,10.94,10.55,10.74
0,33.6,28.6,31.1,3,90,10.99,10.55,10.73
0,35,27.8,31.4,4,140,11.09,10.55,10.75
0,35,27.6,31.3,3,90,11.15,10.54,10.77
0,33.4,27.4,30.4,3,220,11.23,10.54,10.79
0,34,27.2,30.6,3,90,11.23,10.54,10.77
0,34,26.5,30.3,3,90,11.34,10.54,10.79
0,35.5,28.2,31.9,3,250,11.33,10.54,10.81
0,34.2,28,31.1,3,270,11.3,10.54,10.83
0,36,28,32,4,140,11.28,10.54,10.82
0,35.6,28.5,32.1,3,180,11.22,10.54,10.8
0,35,28,31.5,3,220,11.15,10.54,10.79
0,33,28,30.5,3,80,11.01,10.54,10.76
0,34.2,27.2,30.7,3,180,10.94,10.55,10.74
0,35,28.5,31.8,3,220,11.01,10.55,10.74
3.2,34.8,25,29.9,3,180,11.14,10.55,10.76
6.3,32.6,26,29.3,3,250,11.23,10.55,10.78
1,33.2,26.1,29.7,2,220,11.33,10.55,10.8
2,34,27.8,30.9,3,250,11.34,10.55,10.82
0.6,34.6,28.6,31.6,3,270,11.4,10.55,10.84
0,34,29,31.5,3,270,11.37,10.55,10.84
0,35.6,29.5,32.6,3,250,11.35,10.54,10.84
1,35,29.6,32.3,3,220,11.27,10.54,10.81
0,35,28.8,31.9,3,140,11.14,10.54,10.79
0,36.7,29,32.8,3,90,11.1,10.54,10.79
0,37,29.2,33.1,3,200,11.02,10.54,10.78
0,35.5,29.8,32.7,3,140,10.96,10.54,10.78
0,36.5,29.2,32.8,3,220,10.92,10.58,10.77
0,36.8,29.8,33.3,3,90,11,10.55,10.75
0,35.2,28,31.6,3,90,11.1,10.54,10.76
0,35,29,32,3,90,11.19,10.54,10.78
0,35.6,28.6,32.1,3,140,11.3,10.55,10.81
0,35.5,28.4,32,3,180,11.41,10.54,10.84
0,36.2,28.8,32.5,3,220,11.45,10.54,10.87
0,36.8,29,32.9,3,140,11.48,10.54,10.88
0,35.2,29.2,32.2,3,270,11.46,10.54,10.87
0,35.2,29.5,32.3,3,140,11.44,10.54,10.86
0,35.6,28.5,32.1,3,250,11.34,10.54,10.86
0,35,29.2,32.1,3,220,11.23,10.54,10.83
0,34.5,29,31.8,4,220,11.16,10.56,10.88
0,33.5,29.6,31.5,4,220,11.03,10.56,10.82
0,33.5,29,31.3,4,220,11.04,10.6,10.8
0,35,29.5,32.3,3,200,11.2,10.56,10.81
0,34.2,29.6,31.9,2,180,11.3,10.56,10.82
0,33,28.2,30.6,3,220,11.38,10.56,10.82
10.2,34,25,29.5,3,140,11.46,10.56,10.88
0,34,29.2,31.6,4,220,11.51,10.56,10.89
0,34,28,31,4,220,11.52,10.56,10.91
0,33.8,28,30.9,4,220,11.46,10.56,10.88
0,31.6,29,30.3,3,220,11.44,10.56,10.88
16.8,29.8,27.4,28.6,2,220,11.36,10.56,10.87
4.8,29.8,27,28.4,4,220,11.27,10.56,10.87
0,33.8,27.5,30.6,5,200,11.19,10.56,10.86
5,31.8,27,29.4,3,220,11.09,10.57,10.85
8.6,30.8,27.8,29.3,2,270,10.95,10.61,10.83
0,32.5,28.3,30.4,3,250,11.02,10.64,10.82
0,33.6,28.5,31.1,3,250,11.23,10.65,10.8
0,33.4,28.7,31.1,3,250,11.21,10.57,10.81
8.2,34,27,30.5,3,290,11.48,10.57,10.85
99,33.7,24.5,29.1,3,220,11.45,10.57,10.87
0,33.5,28.5,31,3,200,11.5,10.58,10.9
0.1,34.6,28,31.3,3,180,11.61,10.58,10.94
6.2,35.2,26.2,30.7,3,200,11.64,10.58,10.95
0,35.4,28.8,32.1,3,180,11.61,10.58,10.94
1,36.5,28.4,32.5,3,140,11.53,10.57,10.92
0,34.8,28,31.4,3,250,11.44,10.58,10.91
6.8,35,29,32,3,140,11.29,10.58,10.89
31.1,33.5,24.5,29,4,200,11.16,10.64,10.91
33,35.4,26,30.7,3,140,11,10.68,10.88
0,35,28,31.5,3,140,11.17,10.7,10.87
0.4,31.2,27.5,29.4,3,180,11.27,10.58,10.86
22.2,34,27,30.5,3,220,11.36,10.58,10.88
0,34,27.5,30.8,3,220,11.47,10.58,10.92
56.6,34,25,29.5,3,220,11.56,10.58,10.96
0,32,27,29.5,3,220,11.58,10.58,10.95
0,33,28,30.5,2,220,11.59,10.58,10.95
25.8,33,26.5,29.8,3,220,11.58,10.58,10.97
20.5,32,24.5,28.3,3,200,11.54,10.59,10.95
2,32,26.5,29.3,3,220,11.46,10.59,10.92
0,34,27.5,30.8,3,220,11.4,10.59,10.93
0,34,27.5,30.8,4,220,11.3,10.59,10.92
0,33,28,30.5,3,220,11.15,10.6,10.88
0,33.9,28.2,31.1,3,220,11.06,10.66,10.89
0,33.5,26.5,30,4,200,11.07,10.72,10.9
0,33.6,28.5,31.1,3,220,11.17,10.75,10.9
20,35,25,30,4,360,11.25,10.65,10.93
0,32.4,25,28.7,2,220,-1,-1,-1
0,32,26,29,3,40,-1,-1,-1
3,33,25.5,29.3,3,200,-1,-1,-1
0,32.5,27,29.8,3,40,-1,-1,-1
3,33,27,30,2,320,11.63,10.59,10.83
131.4,29.2,22.9,26,3,320,11.73,10.6,11.01
0.2,31.4,27.5,29.5,4,140,11.74,10.76,11.32
0,33.7,27,30.4,3,140,11.61,10.63,11.2
0.6,33.5,26.7,30.1,2,270,11.45,10.64,11.05
11.9,33.5,26.5,30,2,220,11.25,10.72,11.02
7.6,29.8,25,27.4,2,320,11.3,10.89,11.08
1.9,33.6,27,30.3,3,140,11.29,10.84,11.01
3.5,32.8,26.2,29.5,3,250,11.42,10.73,11.01
3.6,34.5,26.2,30.4,3,180,11.42,10.62,11
2.4,31.4,26.7,29,2,220,11.9,10.59,11.06
11,32,26.4,29.2,3,250,11.57,10.67,11.07
0,30.8,27,28.9,3,180,11.61,10.6,11.07
64.2,30.5,24.5,27.5,2,90,11.63,10.69,11.17
0,34.5,26.5,30.5,3,140,11.62,10.6,11.06
2,34.3,28.4,31.3,3,140,11.57,10.61,11.05
39.2,32,25.6,28.8,3,220,11.55,10.63,11.07
32,32,26,29,3,220,11.5,10.76,11.12
4.2,32,27,29.5,3,180,11.44,10.8,11.08
5.6,31.5,27,29.3,3,180,11.41,10.8,11.07
2.5,32.8,27,29.9,3,220,11.22,10.85,11.04
33.4,33,25.8,29.4,3,360,11.23,10.88,11.04
16,32.5,25,28.8,3,360,11.29,10.91,11.09
5.2,32,26.2,29.1,3,220,11.41,10.85,11.08
3.4,32.2,27.4,29.8,3,220,11.52,10.76,11.13
0,31.4,27,29.2,4,180,11.6,10.65,11.09
27.5,30,26.3,28.2,4,220,11.71,10.63,11.16
27,30,26,28,4,180,11.81,10.7,11.21
0,31.6,26.5,29,3,220,11.81,10.6,11.17
0,31.6,27.5,29.5,4,220,11.8,10.6,11.13
2,30.8,27.5,29.2,2,40,11.69,10.61,11.09
2.2,30.2,26,28.1,3,40,11.59,10.76,11.09
0,32.4,27.5,30,3,180,11.5,10.79,11.07
0,33.5,27,30.3,3,360,11.36,10.85,11.06
15.2,32.2,25.8,29,3,360,11.29,10.8,11.05
20.4,32.4,25.5,29,3,360,11.32,10.8,11.04
0,31.5,26.5,29,2,360,11.49,10.74,11.08
1.5,32.2,26.2,29.2,3,320,11.49,10.69,11.04
2.4,30.8,26.8,28.8,3,340,11.53,10.65,11.06
0.7,31.5,26,28.8,3,250,11.55,10.62,11.06
1.2,31.5,26,28.8,3,180,11.58,10.62,11.08
8.1,32,26,29,3,220,11.57,10.61,11.08
49.7,32,24,28,3,220,11.59,10.69,11.13
0.7,31,26,28.5,3,220,11.55,10.67,11.09
30.4,32.4,25,28.7,3,360,11.53,10.72,11.09
22.5,30.6,24.3,27.5,4,140,11.5,10.93,11.18
3,32,27,29.5,6,180,11.49,10.88,11.16
0,33,26.5,29.8,4,220,11.42,10.91,11.14
2.6,31.3,26.2,28.8,4,210,11.3,10.9,11.1
23,32.2,26,29.1,4,220,11.37,10.85,11.1
12,33.2,25.5,29.4,4,220,11.48,10.95,11.22
34.9,33,25,29,4,210,11.53,10.88,11.17
